Subject.ID,Degree.Dat,Offspring.Acc,Mass,Mother.Acc,Father.Acc,Mother.ID,Father.ID,Challenge.Temp,MO2.NMS,MO2.MS,Family,Parent.Group
223,437,2,4.39,1,1,4,3,29,,154.194,12,1
224,437,2,4.28,1,1,3,3,19,0.9452376,220.8499,11,1
224,437,2,4.28,1,1,3,3,20,0.54106704,126.4175,11,1
224,437,2,4.28,1,1,3,3,21,,,11,1
224,437,2,4.28,1,1,3,3,22,0.640154016,149.5687,11,1
224,437,2,4.28,1,1,3,3,23,0.70403904,164.4951,11,1
224,437,2,4.28,1,1,3,3,24,0.709688736,165.8151,11,1
224,437,2,4.28,1,1,3,3,25,,,11,1
224,437,2,4.28,1,1,3,3,26,0.92205936,215.4344,11,1
224,437,2,4.28,1,1,3,3,27,1.19947392,280.2509,11,1
224,437,2,4.28,1,1,3,3,28,1.19223072,278.5586,11,1
224,437,2,4.28,1,1,3,3,29,0.710123328,165.9167,11,1
225,437,2,3.48,1,1,3,3,19,0.292231296,83.97451,11,1
225,437,2,3.48,1,1,3,3,20,0.614210688,176.4973,11,1
225,437,2,3.48,1,1,3,3,21,,,11,1
225,437,2,3.48,1,1,3,3,22,0.703892448,202.2679,11,1
225,437,2,3.48,1,1,3,3,23,0.513154656,147.4582,11,1
225,437,2,3.48,1,1,3,3,24,0.430764096,123.7828,11,1
225,437,2,3.48,1,1,3,3,25,0.202476624,,11,1
225,437,2,3.48,1,1,3,3,26,0.83557152,240.1068,11,1
225,437,2,3.48,1,1,3,3,27,1.14544752,329.1516,11,1
225,437,2,3.48,1,1,3,3,28,1.11628272,320.7709,11,1
225,437,2,3.48,1,1,3,3,29,1.00108176,287.6672,11,1
226,437,2,2.57,1,1,,3,19,0.43560594,169.4965,,1
226,437,2,2.57,1,1,,3,20,0.465429888,181.1011,,1
226,437,2,2.57,1,1,,3,21,,,,1
226,437,2,2.57,1,1,,3,22,0.383156928,149.0883,,1
226,437,2,2.57,1,1,,3,23,0.516115908,200.8233,,1
226,437,2,2.57,1,1,,3,24,0.487467288,189.676,,1
226,437,2,2.57,1,1,,3,25,0.62365842,242.6686,,1
226,437,2,2.57,1,1,,3,26,0.453088944,176.2992,,1
226,437,2,2.57,1,1,,3,27,0.95054652,369.8625,,1
226,437,2,2.57,1,1,,3,28,0.93585492,364.1459,,1
226,437,2,2.57,1,1,,3,29,,,,1
227,456,2,3.44,1,1,4,3,19,,,12,1
227,456,2,3.44,1,1,4,3,20,0.96129648,279.4467,12,1
227,456,2,3.44,1,1,4,3,21,1.3092012,380.5818,12,1
227,456,2,3.44,1,1,4,3,22,1.1742696,341.3575,12,1
227,456,2,3.44,1,1,4,3,23,0.97661304,283.8991,12,1
227,456,2,3.44,1,1,4,3,24,0.80448408,233.8616,12,1
227,456,2,3.44,1,1,4,3,25,0.94160376,273.722,12,1
227,456,2,3.44,1,1,4,3,26,1.05976008,308.0698,12,1
227,456,2,3.44,1,1,4,3,27,1.24793496,362.7718,12,1
227,456,2,3.44,1,1,4,3,28,1.20636144,350.6865,12,1
227,456,2,3.44,1,1,4,3,29,,,12,1
228,456,2,4.02,1,1,3,3,19,,,11,1
228,456,2,4.02,1,1,3,3,20,0.391394496,97.36182,11,1
228,456,2,4.02,1,1,3,3,21,0.632822184,157.4185,11,1
228,456,2,4.02,1,1,3,3,22,0.79919388,198.8044,11,1
228,456,2,4.02,1,1,3,3,23,0.646323552,160.777,11,1
228,456,2,4.02,1,1,3,3,24,0.86597484,215.4166,11,1
228,456,2,4.02,1,1,3,3,25,0.77596572,193.0263,11,1
228,456,2,4.02,1,1,3,3,26,0.98138976,244.1268,11,1
228,456,2,4.02,1,1,3,3,27,1.34941092,335.6743,11,1
228,456,2,4.02,1,1,3,3,28,1.44232356,358.787,11,1
228,456,2,4.02,1,1,3,3,29,1.43651652,357.3424,11,1
229,456,2,3.95,1,1,3,3,19,,,11,1
229,456,2,3.95,1,1,3,3,20,0.9972099,252.4582,11,1
229,456,2,3.95,1,1,3,3,21,0.9035172,228.7385,11,1
229,456,2,3.95,1,1,3,3,22,0.64321128,162.8383,11,1
229,456,2,3.95,1,1,3,3,23,0.63885348,161.7351,11,1
229,456,2,3.95,1,1,3,3,24,0.68243148,172.7675,11,1
229,456,2,3.95,1,1,3,3,25,0.60224796,152.4678,11,1
229,456,2,3.95,1,1,3,3,26,0.8831808,223.5901,11,1
229,456,2,3.95,1,1,3,3,27,0.8853597,224.1417,11,1
229,456,2,3.95,1,1,3,3,28,0.9913995,250.9872,11,1
229,456,2,3.95,1,1,3,3,29,0.8613918,218.0739,11,1
230,456,2,4.31,1,1,3,3,19,,,11,1
230,456,2,4.31,1,1,3,3,20,0.89214048,206.9931,11,1
230,456,2,4.31,1,1,3,3,21,0.96238206,223.2905,11,1
230,456,2,4.31,1,1,3,3,22,1.10938248,257.3973,11,1
230,456,2,4.31,1,1,3,3,23,1.00365804,232.8673,11,1
230,456,2,4.31,1,1,3,3,24,1.20786552,280.2472,11,1
230,456,2,4.31,1,1,3,3,25,1.24624494,289.1519,11,1
230,456,2,4.31,1,1,3,3,26,1.24624494,289.1519,11,1
230,456,2,4.31,1,1,3,3,27,1.44755586,335.8598,11,1
230,456,2,4.31,1,1,3,3,28,1.48521114,344.5966,11,1
230,456,2,4.31,1,1,3,3,29,1.27303812,295.3685,11,1
